City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Finschhafen,PG,2022-09-17 19:43:28,-6.6024,147.8681,78.37,81,96,7.96
296,Meridian,US,2022-09-17 19:43:18,43.6121,-116.3915,78.98,37,0,11.5
297,Grindavik,IS,2022-09-17 19:43:28,63.8424,-22.4338,51.75,87,75,6.91
298,Diebougou,BF,2022-09-17 19:43:29,10.9667,-3.25,74.77,91,65,3.47
299,Punta Alta,AR,2022-09-17 19:43:29,-38.8759,-62.0736,67.39,59,100,5.12
300,Saint-Pierre,RE,2022-09-17 19:43:29,-21.3393,55.4781,69.48,73,0,12.66
301,Spirovo,RU,2022-09-17 19:43:30,57.419,34.9766,48.02,83,13,7.23
302,Salisbury,GB,2022-09-17 19:43:30,51.0693,-1.7957,57.49,63,57,3.44
303,Talnakh,RU,2022-09-17 19:43:30,69.4865,88.3972,34.21,98,100,14.56
304,Lapua,FI,2022-09-17 19:43:30,62.9693,23.0088,50.22,98,100,4.74
305,Mount Isa,AU,2022-09-17 19:43:31,-20.7333,139.5,67.77,28,28,8.05
306,Juneau,US,2022-09-17 19:43:31,58.3019,-134.4197,51.8,85,20,0.0
307,Cherskiy,RU,2022-09-17 19:43:31,68.75,161.3,32.65,70,100,13.24
308,Tual,ID,2022-09-17 19:43:32,-5.6667,132.75,81.09,72,100,1.99
309,El Tocuyo,VE,2022-09-17 19:43:32,9.7873,-69.7937,84.72,54,92,1.5
310,Smithers,CA,2022-09-17 19:43:32,54.7804,-127.1743,50.32,76,75,5.75
311,Pirajui,BR,2022-09-17 19:43:32,-21.9986,-49.4572,76.39,26,0,13.98
312,Huarmey,PE,2022-09-17 19:43:33,-10.0681,-78.1522,68.7,74,19,14.32
313,Mitu,CO,2022-09-17 19:43:33,1.1983,-70.1733,85.08,66,100,2.33
314,Marawi,PH,2022-09-17 19:43:33,7.9986,124.2928,68.09,86,96,4.18
315,Vestmanna,FO,2022-09-17 19:44:34,62.1564,-7.1664,45.52,93,100,3.44
316,Bathsheba,BB,2022-09-17 19:44:34,13.2167,-59.5167,84.81,79,75,13.8
317,Bella Union,UY,2022-09-17 19:44:34,-30.2752,-57.6007,74.12,54,100,14.36
318,Corn Island,NI,2022-09-17 19:44:34,12.1694,-83.0418,83.05,75,100,5.7
319,Linjiang,CN,2022-09-17 19:44:35,41.8069,126.9078,60.1,98,51,0.29
320,Zhob,PK,2022-09-17 19:44:35,31.3411,69.4481,75.42,48,0,2.28
321,Bozovici,RO,2022-09-17 19:44:35,44.9389,22.0017,50.34,98,100,9.73
322,Isheyevka,RU,2022-09-17 19:44:36,54.4167,48.2667,51.31,70,95,5.97
323,Bontang,ID,2022-09-17 19:44:36,0.1333,117.5,76.01,90,100,4.5
324,Miandrivazo,MG,2022-09-17 19:44:36,-19.5167,45.4667,75.11,56,0,1.72
325,Strezhevoy,RU,2022-09-17 19:44:36,60.7333,77.5889,49.82,71,100,6.85
326,Glendive,US,2022-09-17 19:44:37,47.1053,-104.7125,73.02,50,40,9.22
327,Eenhana,NA,2022-09-17 19:44:37,-17.4667,16.3333,70.41,19,0,5.77
328,Talca,CL,2022-09-17 19:44:37,-35.4333,-71.6667,51.73,87,100,4.5
329,Praia,CV,2022-09-17 19:42:46,14.9215,-23.5087,81.14,74,40,11.5
330,Temple,US,2022-09-17 19:42:14,31.0982,-97.3428,93.65,50,75,10.36
331,Vostok,RU,2022-09-17 19:44:38,46.4856,135.8833,54.16,98,100,2.53
332,Mana,GF,2022-09-17 19:44:38,5.6592,-53.7767,84.02,76,17,12.41
333,Souillac,MU,2022-09-17 19:44:38,-20.5167,57.5167,71.98,73,40,18.41
334,Ullo,HU,2022-09-17 19:44:39,47.3877,19.3553,54.16,87,75,8.05
335,Benjamin Hill,MX,2022-09-17 19:44:39,30.1667,-111.1,91.94,22,0,9.1
336,Arima,TT,2022-09-17 19:43:01,10.6333,-61.2833,78.33,83,75,12.66
337,Sheridan,US,2022-09-17 19:40:54,44.8333,-106.9173,71.02,41,0,4.61
338,Zelino,MK,2022-09-17 19:44:39,41.9803,21.0642,69.87,77,34,1.99
339,Margate,GB,2022-09-17 19:44:40,51.3813,1.3862,57.69,55,64,5.01
340,Poya,NC,2022-09-17 19:44:40,-21.35,165.15,69.62,77,1,4.88
341,Sibu,MY,2022-09-17 19:44:43,2.3,111.8167,75.51,88,40,5.01
342,Miri,MY,2022-09-17 19:44:44,4.4148,114.0089,78.94,89,40,5.75
343,Mehtar Lam,AF,2022-09-17 19:44:44,34.6714,70.2094,75.87,46,0,1.72
344,Cruzeiro Do Sul,BR,2022-09-17 19:44:45,-29.5128,-51.9853,77.52,53,0,8.32
345,Longyearbyen,SJ,2022-09-17 19:39:54,78.2186,15.6401,28.24,80,40,11.5
346,Flinders,AU,2022-09-17 19:44:45,-34.5833,150.8552,57.25,64,11,5.99
347,Chatellerault,FR,2022-09-17 19:44:45,46.8,0.5333,54.32,61,5,6.17
348,Ponta Do Sol,PT,2022-09-17 19:44:45,32.6667,-17.1,79.0,89,56,8.52
349,Taoudenni,ML,2022-09-17 19:44:46,22.6783,-3.9836,97.92,14,5,9.42
350,Coffs Harbour,AU,2022-09-17 19:44:46,-30.3,153.1333,60.76,44,41,9.22
351,Sangar,RU,2022-09-17 19:44:46,63.9242,127.4739,33.93,98,100,6.38
352,Lunglei,IN,2022-09-17 19:44:47,22.8833,92.7333,68.0,100,98,1.23
353,Buffalo,US,2022-09-17 19:41:23,42.8865,-78.8784,83.32,60,75,9.22
354,Beatrice,US,2022-09-17 19:44:47,40.2681,-96.747,87.19,61,40,16.11
355,San Patricio,US,2022-09-17 19:44:47,28.017,-97.5169,94.06,54,38,13.22
356,Kharan,PK,2022-09-17 19:44:28,28.5833,65.4167,84.92,10,0,4.29
357,Lexington Park,US,2022-09-17 19:44:48,38.2668,-76.4538,81.95,51,20,8.05
358,Awbari,LY,2022-09-17 19:44:48,26.5921,12.7805,86.63,11,0,8.1
359,Sao Filipe,CV,2022-09-17 19:44:48,14.8961,-24.4956,78.71,80,18,8.28
360,Stepnyak,KZ,2022-09-17 19:44:48,52.8339,70.7803,46.81,55,0,7.9
361,Bad Waldsee,DE,2022-09-17 19:44:49,47.9167,9.7667,48.52,92,100,10.0
362,Ewa Beach,US,2022-09-17 19:45:49,21.3156,-158.0072,84.4,68,40,6.91
363,Thika,KE,2022-09-17 19:45:49,-1.0333,37.0693,68.11,67,100,3.69
364,Coihaique,CL,2022-09-17 19:45:00,-45.5752,-72.0662,50.61,37,75,5.75
365,San Joaquin,US,2022-09-17 19:45:22,37.9333,-121.3011,80.55,44,0,10.36
366,Muravlenko,RU,2022-09-17 19:45:50,63.7898,74.523,49.44,67,100,12.73
367,Aden,YE,2022-09-17 19:45:50,12.7794,45.0367,89.89,61,76,3.76
368,Yulara,AU,2022-09-17 19:45:50,-25.2406,130.9889,56.07,30,0,9.51
369,Berlevag,NO,2022-09-17 19:45:51,70.8578,29.0864,46.35,87,100,25.32
370,Prince George,CA,2022-09-17 19:41:07,53.9166,-122.753,53.26,72,75,10.36
371,Marrakesh,MA,2022-09-17 19:43:09,31.6315,-8.0083,82.47,44,40,5.75
372,Lata,PT,2022-09-17 19:45:51,40.1629,-8.3327,74.91,70,50,1.81
373,Bambous Virieux,MU,2022-09-17 19:45:51,-20.3428,57.7575,71.85,73,40,18.41
374,Wajir,KE,2022-09-17 19:45:52,1.7471,40.0573,82.58,39,73,25.88
375,Dimona,IL,2022-09-17 19:45:52,31.0667,35.0333,71.92,70,0,11.72
376,Mogadishu,SO,2022-09-17 19:44:13,2.0371,45.3438,76.59,82,5,18.9
377,Pando,UY,2022-09-17 19:45:52,-34.7167,-55.95,73.8,49,0,16.11
378,Sao Joao Da Barra,BR,2022-09-17 19:45:52,-21.6403,-41.0511,69.89,65,96,14.23
379,Forbes,AU,2022-09-17 19:45:53,-33.3833,148.0167,42.8,89,71,5.35
380,Rocha,UY,2022-09-17 19:41:48,-34.4833,-54.3333,64.99,65,100,12.73
381,Paamiut,GL,2022-09-17 19:45:53,61.994,-49.6678,43.92,100,100,4.09
382,Port-Gentil,GA,2022-09-17 19:45:53,-0.7193,8.7815,78.76,78,40,11.5
383,Raudeberg,NO,2022-09-17 19:45:54,61.9875,5.1352,48.87,76,100,23.35
384,Half Moon Bay,US,2022-09-17 19:45:42,37.4636,-122.4286,77.54,66,20,16.11
385,Vila Velha,BR,2022-09-17 19:45:54,-20.3297,-40.2925,66.15,77,75,9.22
386,Esso,RU,2022-09-17 19:45:54,55.9333,158.7,35.13,85,35,5.93
387,Iqaluit,CA,2022-09-17 19:45:55,63.7506,-68.5145,51.53,58,75,20.71
388,Kjopsvik,NO,2022-09-17 19:45:55,68.097,16.3742,46.27,84,90,2.89
389,Maldonado,UY,2022-09-17 19:45:55,-34.6667,-54.9167,70.99,62,100,14.83
390,Minden,DE,2022-09-17 19:45:55,52.2833,8.9167,52.9,76,100,16.11
391,Vila,PT,2022-09-17 19:45:56,42.0304,-8.1588,65.7,67,100,3.65
392,Adrar,MR,2022-09-17 19:45:56,20.5022,-10.0711,90.28,20,0,10.69
393,Nerchinskiy Zavod,RU,2022-09-17 19:45:56,51.3088,119.61,37.87,95,100,12.53
394,Aklavik,CA,2022-09-17 19:45:12,68.2191,-135.0107,48.2,76,40,4.61
395,Terenos,BR,2022-09-17 19:45:57,-20.4422,-54.8603,82.11,36,0,11.5
396,Kenosha,US,2022-09-17 19:45:38,42.5667,-88.0501,84.29,53,0,18.41
397,Plugari,RO,2022-09-17 19:45:57,47.4833,27.1,59.13,93,100,4.0
398,Kamaishi,JP,2022-09-17 19:45:57,39.2667,141.8833,71.96,96,98,8.46
399,Chiang Klang,TH,2022-09-17 19:45:58,19.2938,100.8617,74.07,99,100,1.23
400,Zaraza,VE,2022-09-17 19:45:58,9.3503,-65.3245,89.26,54,90,6.15
401,Belyy Yar,RU,2022-09-17 19:45:58,53.6039,91.3903,39.85,71,0,4.47
402,La Ronge,CA,2022-09-17 19:45:58,55.1001,-105.2842,62.82,41,75,5.75
403,Nouadhibou,MR,2022-09-17 19:45:59,20.931,-17.0347,75.18,73,0,19.57
404,Peniche,PT,2022-09-17 19:45:59,39.3558,-9.3811,71.29,91,51,11.65
405,Antofagasta,CL,2022-09-17 19:45:59,-23.65,-70.4,60.08,67,3,8.43
406,Eyl,SO,2022-09-17 19:46:00,7.9803,49.8164,76.91,79,20,19.53
407,Paita,PE,2022-09-17 19:47:00,-5.0892,-81.1144,69.39,77,29,17.9
408,Kingman,US,2022-09-17 19:47:00,35.1894,-114.053,85.14,28,0,20.71
409,Camacha,PT,2022-09-17 19:47:00,33.0833,-16.3333,71.02,88,75,13.8
410,Marfino,RU,2022-09-17 19:47:01,55.7028,37.3822,50.14,80,0,8.95
411,Tabuk,PH,2022-09-17 19:47:01,17.4189,121.4443,72.34,92,90,2.04
412,Katsuura,JP,2022-09-17 19:47:01,35.1333,140.3,78.84,89,100,14.12
413,Kungurtug,RU,2022-09-17 19:47:02,50.5994,97.5228,39.65,96,100,0.29
414,Adana,TR,2022-09-17 19:47:02,36.985,35.2881,77.52,83,0,3.44
415,Nambucca Heads,AU,2022-09-17 19:47:02,-30.65,153.0,60.8,63,27,5.53
416,Kourou,GF,2022-09-17 19:47:03,5.1552,-52.6478,87.85,69,6,10.67
417,Viedma,AR,2022-09-17 19:47:03,-40.8135,-62.9967,50.41,82,100,20.38
418,Opunake,NZ,2022-09-17 19:47:03,-39.4556,173.8583,55.11,71,8,6.93
419,Llanes,ES,2022-09-17 19:47:04,43.4198,-4.7549,64.02,71,100,15.77
420,Glyadyanskoye,RU,2022-09-17 19:47:04,54.9075,65.0883,59.36,28,100,11.39
421,Dingle,PH,2022-09-17 19:47:04,10.9995,122.6711,75.47,91,100,5.53
422,Monrovia,LR,2022-09-17 19:47:05,6.3005,-10.7969,76.77,88,100,12.97
423,Fort Nelson,CA,2022-09-17 19:47:05,58.8053,-122.7002,60.39,41,20,6.91
424,Morondava,MG,2022-09-17 19:47:05,-20.2833,44.2833,73.45,83,0,15.61
425,Muros,ES,2022-09-17 19:47:05,42.7762,-9.0603,71.1,82,100,4.25
426,Landeck,AT,2022-09-17 19:47:06,47.1301,10.5636,48.94,99,100,3.0
427,Trinidad,BO,2022-09-17 19:47:06,-14.8333,-64.9,94.98,36,1,12.66
428,Riyadh,SA,2022-09-17 19:45:09,24.6877,46.7219,89.74,16,0,5.39
429,Lichtenburg,ZA,2022-09-17 19:47:06,-26.152,26.1597,62.51,22,0,8.48
430,Nampa,US,2022-09-17 19:47:07,43.5407,-116.5635,79.57,37,0,11.5
431,Sao Sebastiao,BR,2022-09-17 19:42:42,-23.76,-45.4097,65.39,78,50,3.53
432,Kyshtovka,RU,2022-09-17 19:47:07,56.555,76.6271,47.88,74,44,3.51
433,Inzhavino,RU,2022-09-17 19:47:07,52.3185,42.4937,59.65,58,100,5.46
434,Prado,BR,2022-09-17 19:47:08,-17.3411,-39.2208,67.98,86,100,15.52
435,Sioux Lookout,CA,2022-09-17 19:47:08,50.1001,-91.917,57.27,100,100,4.61
436,Bambanglipuro,ID,2022-09-17 19:47:08,-7.95,110.2833,76.32,83,87,8.39
437,Saint Anthony,US,2022-09-17 19:47:08,45.0205,-93.218,82.65,61,0,12.66
438,Kihei,US,2022-09-17 19:47:09,20.785,-156.4656,84.97,68,20,4.61
439,Dombrad,HU,2022-09-17 19:47:09,48.2333,21.9333,52.14,91,100,18.19
440,Mut,TR,2022-09-17 19:47:09,36.6439,33.4389,77.56,52,0,1.86
441,Spearfish,US,2022-09-17 19:47:10,44.4908,-103.8594,76.87,36,0,13.8
442,Sawtell,AU,2022-09-17 19:47:10,-30.3833,153.1,60.82,44,37,9.22
443,Maroantsetra,MG,2022-09-17 19:47:10,-15.4333,49.7333,68.05,86,35,3.98
444,Moss Vale,AU,2022-09-17 19:47:11,-34.55,150.3833,49.23,76,33,15.19
445,Ningbo,CN,2022-09-17 19:43:54,29.8782,121.5495,75.18,88,11,6.71
446,Bac Lieu,VN,2022-09-17 19:47:11,9.285,105.7244,78.67,88,100,8.3
447,Ibipeba,BR,2022-09-17 19:47:11,-11.6408,-42.0111,88.54,19,11,11.25
448,Dwarka,IN,2022-09-17 19:47:12,22.2394,68.9678,80.24,80,100,11.99
449,Zonguldak,TR,2022-09-17 19:47:12,41.25,31.8333,70.09,45,0,5.91
450,Murray Bridge,AU,2022-09-17 19:47:12,-35.1167,139.2667,54.12,83,49,11.79
451,Coolum Beach,AU,2022-09-17 19:47:13,-26.5333,153.1,57.34,90,0,5.77
452,Faya,SA,2022-09-17 19:48:13,18.3851,42.4509,66.31,47,100,5.97
453,Masterton,NZ,2022-09-17 19:48:13,-40.9597,175.6575,49.89,85,8,1.52
454,Kudahuvadhoo,MV,2022-09-17 19:48:13,2.6708,72.8944,81.57,69,22,5.44
455,Katobu,ID,2022-09-17 19:48:14,-4.9408,122.5276,75.22,89,100,2.26
456,Flin Flon,CA,2022-09-17 19:48:14,54.7682,-101.865,55.24,71,100,4.61
457,Almeirim,BR,2022-09-17 19:48:14,-1.5233,-52.5817,93.65,37,76,6.22
458,Raton,US,2022-09-17 19:48:15,36.9034,-104.4391,84.06,19,0,20.71
459,Krasnoselkup,RU,2022-09-17 19:48:15,65.7,82.4667,45.01,76,100,11.95
460,Doha,QA,2022-09-17 19:48:15,25.2867,51.5333,89.58,49,0,12.66
461,Santa Rosa,PH,2022-09-17 19:48:15,14.3122,121.1114,79.11,85,100,5.17
462,Yago,MX,2022-09-17 19:48:16,21.8333,-105.0667,95.49,44,29,4.72
463,Opuwo,NA,2022-09-17 19:48:16,-18.0607,13.84,70.99,49,1,6.2
464,Wanning,CN,2022-09-17 19:48:16,18.8003,110.3967,78.66,82,84,4.16
465,Rio Rancho,US,2022-09-17 19:48:17,35.2334,-106.6645,87.28,20,0,15.01
466,Pundaguitan,PH,2022-09-17 19:48:17,6.3711,126.1689,83.34,74,57,10.02
467,Codrington,AU,2022-09-17 19:48:17,-38.2667,141.9667,49.42,82,100,16.26
468,Chebsara,RU,2022-09-17 19:48:18,59.2002,38.8356,51.13,87,98,9.66
469,Roznov,RO,2022-09-17 19:48:18,46.8333,26.5167,60.03,60,100,1.63
470,Santarem,BR,2022-09-17 19:48:18,-2.4431,-54.7083,91.53,58,20,10.36
471,Khandyga,RU,2022-09-17 19:48:18,62.6667,135.6,38.59,81,100,5.14
472,Arai,JP,2022-09-17 19:48:19,37.0167,138.25,77.61,74,100,9.75
473,Phaltan,IN,2022-09-17 19:48:19,17.9833,74.4333,71.73,87,66,5.61
474,Westport,US,2022-09-17 19:43:22,41.1415,-73.3579,75.31,56,0,8.05
475,Bull Savanna,JM,2022-09-17 19:48:19,17.8868,-77.5902,82.94,72,28,6.11
476,Ondangwa,NA,2022-09-17 19:48:20,-17.9167,15.95,73.06,17,0,8.88
477,Leninskiy,RU,2022-09-17 19:48:20,54.2781,37.4558,49.95,83,100,6.93
478,Nanortalik,GL,2022-09-17 19:48:20,60.1432,-45.2371,46.85,81,97,5.46
479,Luderitz,NA,2022-09-17 19:48:21,-26.6481,15.1594,58.87,74,28,19.73
480,Samana,DO,2022-09-17 19:48:21,19.2056,-69.3369,89.82,70,20,9.22
481,China,MX,2022-09-17 19:47:25,25.7,-99.2333,95.0,37,94,13.31
482,Kangaatsiaq,GL,2022-09-17 19:48:21,68.3065,-53.4641,40.77,79,100,9.55
483,High Level,CA,2022-09-17 19:45:07,58.5169,-117.136,51.91,93,100,11.5
484,Horsham,GB,2022-09-17 19:48:22,51.064,-0.3272,56.91,67,0,4.61
485,Gawler,AU,2022-09-17 19:43:57,-34.6,138.7333,55.22,86,99,12.53
486,Coconut Creek,US,2022-09-17 19:48:22,26.2518,-80.1789,86.0,72,40,12.66
487,Ajdabiya,LY,2022-09-17 19:48:22,30.7554,20.2263,78.49,49,0,6.6
488,Mauriti,BR,2022-09-17 19:48:23,-7.3892,-38.7744,93.18,20,41,2.84
489,Mao,ES,2022-09-17 19:48:23,39.8885,4.2658,70.36,52,20,10.36
490,Palauig,PH,2022-09-17 19:48:23,15.435,119.9045,79.7,76,75,5.59
491,Linqiong,CN,2022-09-17 19:48:23,30.4159,103.4609,69.62,91,100,2.1
492,Tikrit,IQ,2022-09-17 19:48:24,34.6071,43.6782,90.09,13,0,9.62
493,Torit,SS,2022-09-17 19:48:24,4.4133,32.5678,70.29,89,26,1.97
494,Chapleau,CA,2022-09-17 19:45:41,47.8405,-83.4034,64.49,100,100,4.61
495,Filingue,NE,2022-09-17 19:48:24,14.3521,3.3168,88.02,49,17,7.56
496,Otwock,PL,2022-09-17 19:48:25,52.1058,21.2613,55.08,93,100,6.44
497,Xuddur,SO,2022-09-17 19:48:25,4.1213,43.8894,73.92,63,62,18.63
498,Shingu,JP,2022-09-17 19:47:04,33.7333,135.9833,79.45,94,100,15.21
499,Envira,BR,2022-09-17 19:49:25,-7.3,-70.2167,96.37,31,47,1.25
500,Warrnambool,AU,2022-09-17 19:49:25,-38.3833,142.4833,50.49,80,93,19.82
501,Bengkulu,ID,2022-09-17 19:49:26,-3.8004,102.2655,74.46,90,79,3.51
502,Zuwarah,LY,2022-09-17 19:49:26,32.9312,12.082,80.94,77,7,15.9
503,Lardos,GR,2022-09-17 19:49:26,36.0942,28.0157,76.95,64,0,6.2
504,Port Shepstone,ZA,2022-09-17 19:49:27,-30.7414,30.455,65.71,86,94,4.18
505,Sidi Ali,DZ,2022-09-17 19:49:27,36.0998,0.4206,73.56,77,0,12.35
506,Kamloops,CA,2022-09-17 19:47:56,50.6665,-120.3192,50.99,66,75,3.44
507,Te Anau,NZ,2022-09-17 19:49:27,-45.4167,167.7167,39.67,88,94,1.32
508,Elban,RU,2022-09-17 19:49:28,50.1018,136.5094,49.21,93,100,7.52
509,Beruwala,LK,2022-09-17 19:49:28,6.4788,79.9828,79.9,79,100,5.55
510,Maningrida,AU,2022-09-17 19:49:28,-12.0667,134.2667,73.96,92,91,2.21
511,Henties Bay,NA,2022-09-17 19:49:28,-22.116,14.2845,56.79,89,53,4.59
512,Waingapu,ID,2022-09-17 19:49:29,-9.6567,120.2641,76.19,76,100,2.86
513,Malanje,AO,2022-09-17 19:49:29,-9.5402,16.341,73.36,56,41,8.39
514,Bolgatanga,GH,2022-09-17 19:49:29,10.7856,-0.8514,75.56,92,20,5.86
515,Soure,BR,2022-09-17 19:49:30,-0.7167,-48.5233,81.72,72,100,13.85
516,Kribi,CM,2022-09-17 19:49:30,2.95,9.9167,75.06,92,100,7.0
517,Rio Grande,BR,2022-09-17 19:49:30,-32.035,-52.0986,71.71,72,100,19.8
518,Waipawa,NZ,2022-09-17 19:49:31,-41.4122,175.5153,46.22,78,6,4.54
519,Moissac,FR,2022-09-17 19:49:31,44.1024,1.0945,62.47,40,8,6.55
520,Fortuna,US,2022-09-17 19:49:31,40.5982,-124.1573,65.93,75,100,1.99
521,Gidam,IN,2022-09-17 19:49:31,18.9833,81.4,71.8,98,98,1.32
522,Sampit,ID,2022-09-17 19:49:32,-2.5333,112.95,75.18,97,100,1.79
523,Takapau,NZ,2022-09-17 19:49:32,-40.0333,176.35,46.72,80,1,1.48
524,Tefe,BR,2022-09-17 19:49:32,-3.3542,-64.7114,93.31,62,40,5.75
525,Rorvik,NO,2022-09-17 19:49:33,64.8621,11.2373,50.11,93,75,3.44
526,Grand Gaube,MU,2022-09-17 19:49:33,-20.0064,57.6608,72.0,68,2,10.0
527,Necochea,AR,2022-09-17 19:49:33,-38.5473,-58.7368,67.55,55,100,9.86
528,Wschowa,PL,2022-09-17 19:46:28,51.807,16.3166,52.9,83,84,9.95
529,Belaya Gora,RU,2022-09-17 19:49:34,68.5333,146.4167,35.11,64,100,5.3
530,Saraland,US,2022-09-17 19:49:34,30.8207,-88.0706,90.05,61,97,4.72
531,Vanimo,PG,2022-09-17 19:49:34,-2.6741,141.3028,75.54,89,61,4.23
532,Pahalgam,IN,2022-09-17 19:49:34,34.0333,75.3333,50.74,78,78,3.4
533,Coreau,BR,2022-09-17 19:47:04,-3.5333,-40.6567,93.83,30,75,7.09
534,Batagay-Alyta,RU,2022-09-17 19:49:35,67.8006,130.4114,25.9,61,17,4.27
535,Nantucket,US,2022-09-17 19:46:38,41.2835,-70.0995,69.94,49,0,10.36
536,Porto Velho,BR,2022-09-17 19:49:35,-8.7619,-63.9039,96.85,34,0,4.61
537,Kupang,ID,2022-09-17 19:49:35,-10.1667,123.5833,75.54,81,100,3.76
538,Loralai,PK,2022-09-17 19:49:36,30.3705,68.598,72.81,47,0,3.56
539,Lokoja,NG,2022-09-17 19:49:36,7.8024,6.743,74.41,94,99,1.19
540,Nanzhang,CN,2022-09-17 19:49:36,31.7765,111.8386,77.31,60,95,3.15
541,Bereda,ES,2022-09-17 19:49:37,43.2686,-7.5406,63.41,92,100,4.0
542,Betafo,MG,2022-09-17 19:49:37,-19.8333,46.85,55.74,78,78,4.85
543,Nicoya,CR,2022-09-17 19:49:37,10.1483,-85.452,81.28,82,83,5.39
544,Killybegs,IE,2022-09-17 19:49:37,54.6333,-8.45,55.11,66,40,4.0
545,Tandil,AR,2022-09-17 19:49:38,-37.3217,-59.1332,70.68,45,100,14.09
546,Mathbaria,BD,2022-09-17 19:49:38,22.2876,89.9593,79.74,90,86,4.07
547,Ulladulla,AU,2022-09-17 19:50:38,-35.35,150.4667,56.3,61,3,11.1
548,Lakes Entrance,AU,2022-09-17 19:50:39,-37.8811,147.981,53.89,61,62,14.65
549,Kapenguria,KE,2022-09-17 19:50:39,1.2511,35.0895,56.57,79,25,4.29
550,Nagato,JP,2022-09-17 19:50:39,34.3833,131.2,78.44,84,99,12.62
551,Petropavlovsk-Kamchatskiy,RU,2022-09-17 19:50:40,53.0452,158.6483,34.39,93,0,8.95
552,Turgutlu,TR,2022-09-17 19:50:40,38.4953,27.6997,72.48,54,0,6.53
553,Tura,IN,2022-09-17 19:50:40,25.5198,90.2201,74.43,87,16,3.62
554,Kautokeino,NO,2022-09-17 19:50:40,69.0125,23.0412,42.03,98,100,16.67
555,Sangin,AF,2022-09-17 19:50:41,32.0728,64.8359,78.8,10,0,1.72
556,Kloulklubed,PW,2022-09-17 19:50:41,7.0419,134.2556,83.77,63,83,3.87
557,Amapa,BR,2022-09-17 19:50:41,1.0,-52.0,88.72,44,82,4.41
558,Aksha,RU,2022-09-17 19:50:41,50.2814,113.2867,40.14,66,85,14.9
559,Lhokseumawe,ID,2022-09-17 19:50:42,5.1801,97.1507,76.14,87,100,5.46
560,Bosaso,SO,2022-09-17 19:50:42,11.2842,49.1816,89.78,51,33,2.48
561,Leshukonskoye,RU,2022-09-17 19:50:42,64.8989,45.7622,49.46,96,100,5.82
562,Madimba,TZ,2022-09-17 19:50:43,-10.4,40.3333,70.65,84,95,6.98
563,Ankazoabo,MG,2022-09-17 19:50:43,-22.2833,44.5167,69.17,56,32,7.74
564,Lagoa,PT,2022-09-17 19:50:43,39.05,-27.9833,73.8,89,98,10.27
565,Toma,BF,2022-09-17 19:50:44,12.7667,-2.8833,78.42,77,60,7.25
566,Homer,US,2022-09-17 19:50:44,59.6425,-151.5483,60.67,84,75,11.01
567,Cocobeach,GA,2022-09-17 19:50:44,1.0002,9.5823,77.45,83,100,10.38
568,Tabou,CI,2022-09-17 19:50:45,4.423,-7.3528,76.41,85,97,8.7
569,Weiser,US,2022-09-17 19:50:45,44.251,-116.9693,77.31,38,13,3.0
570,Tazovskiy,RU,2022-09-17 19:50:45,67.4667,78.7,44.6,84,100,7.74
571,Dawlatabad,AF,2022-09-17 19:50:45,36.4141,64.9053,72.93,25,0,1.92
572,Pahrump,US,2022-09-17 19:50:46,36.2083,-115.9839,86.85,17,0,14.0
573,Yumbe,UG,2022-09-17 19:50:46,3.4651,31.2469,65.07,94,53,4.5
574,Mineral Wells,US,2022-09-17 19:47:45,32.8085,-98.1128,94.64,46,20,11.5
575,Aberdeen,GB,2022-09-17 19:46:44,57.1437,-2.0981,51.49,89,20,6.91
576,Shache,CN,2022-09-17 19:50:46,38.4167,77.2406,69.8,31,100,2.75
577,Zhangye,CN,2022-09-17 19:50:47,38.9342,100.4517,70.27,40,100,1.03
578,College,US,2022-09-17 19:50:47,64.8569,-147.8028,53.29,77,75,3.44
579,Walvis Bay,NA,2022-09-17 19:50:47,-22.9575,14.5053,57.09,88,0,6.91
